	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
Run_96cell40	0.7454742	0.26860124	1.1921083	0.08872547	-0.12623431	0.23543207	0.041543834	0.93384504	1.2990268	0.33362836	0.5019464	0.32749462	0.6238556	0.41411036	-0.08970721	0.6696517	0.3942259	-0.085668474	0.7758232	0.91401714	1.0958205	0.2282654	0.8086227	0.95577234	0.5541837	0.49710247	0.7036851	1.3199474	0.7744301	1.0948443	0.49783066	-0.46219522	0.19363937	0.109682515	0.4944906	0.9444999	0.9594254	-0.15860723	0.12169806	0.75791466	1.1289155	0.8591911	-0.061982125	0.28521776	0.78981274	-0.026865847	0.9270503	0.22336951	0.79647285	0.081890345	-0.033397254	1.1518711	1.168481	0.109511115	-0.13985135	0.9922353	0.92258537	0.910833	0.57808226	1.1475022	0.9986053	0.09751706	0.2780932	1.2135651
Run_96cell41	1.1059575	0.03280706	1.0631359	0.0006455937	-0.03536201	0.024875298	0.8073898	-0.017115457	1.0625952	-0.0011439091	-0.084350504	1.0287662	1.0490834	1.1709868	-0.03065458	1.0555494	1.1207011	0.20141761	0.8793122	0.0851674	0.4108749	0.0023580007	1.029273	1.0329765	0.94173336	-0.05255167	0.020348538	0.97697985	0.03643277	1.0164117	-0.0758542	0.046309575	0.049905844	1.0006095	0.030043617	0.9580045	0.95751727	-0.003112046	0.4896617	0.074925944	0.92071664	1.052867	0.96650225	0.9819724	0.9684452	-0.035663094	1.0436748	-0.026550088	1.0023859	-0.007561632	0.059165616	0.119549856	0.09930965	0.9216952	0.012636677	0.9423739	1.0236498	-0.09198343	1.0507493	1.0372239	1.0840609	0.012810102	0.9705433	0.81453425
Run_96cell42	-0.021672945	0.5441994	0.8503294	-0.00015119748	1.110221	0.924176	1.0765381	0.88711566	1.0416486	1.0029347	0.07447834	0.36400965	0.40060872	0.2385825	-0.017309368	0.7031535	0.23087108	0.7559168	0.36094442	1.0208824	0.94661593	0.041899662	0.82262063	0.20706134	-0.15123722	0.14410555	0.886732	0.36948514	1.0728458	0.0015977696	-0.024802124	1.0430555	0.17162915	0.8157532	0.08082339	0.86480683	0.8869027	-0.043894894	0.18298517	0.42938435	0.8156857	-0.0261124	0.35167825	0.11036493	1.0370197	-0.04012965	0.64844227	0.065531485	0.23273374	0.30902472	0.026320249	0.9155512	0.9756173	0.57616925	0.61525106	1.0247483	0.86126316	0.47026083	-0.063655496	1.0322695	1.036943	0.061767496	-0.05812844	0.9603052
Run_96cell43	1.0107265	-0.04185848	1.0261984	0.10497911	-0.016544912	-0.047136758	0.76627827	-0.0052934494	1.013655	0.02510618	0.033402085	0.9481455	1.0268822	1.1226523	0.0009808913	1.0629852	1.0787493	0.035035875	0.95065576	0.1387034	0.19461304	-0.047665626	1.0231376	0.7189504	1.0556943	0.14532575	-0.012284029	1.0714061	0.028121628	0.96552026	-0.02059499	0.0863068	0.01000379	1.0751585	0.009743883	1.0507518	0.9584848	-0.042184092	1.1177282	0.09144127	0.9635563	1.0105242	0.99994	0.9746378	0.41072762	-0.091694325	0.9868323	0.01795734	1.0492892	0.025348425	0.026578244	0.04516328	0.029539844	0.9830265	-0.016990706	0.9240763	1.0279266	0.20790917	1.0119977	0.9938652	0.91462463	-0.006444378	0.98189294	1.0391587
Run_96cell44	1.0719715	0.10472744	1.0091385	0.06469531	-0.015259276	0.0715884	0.546942	-0.02489916	1.0700629	-0.045628745	-0.06916178	1.1386533	0.9489295	1.1165943	-0.052457057	1.021574	0.98870766	0.039784793	0.62564933	0.03711974	0.90094554	-0.027919453	1.0137591	1.0203978	0.93339753	-0.010177703	-0.020486	0.9947858	0.031232163	1.012498	0.0077902544	0.06289314	0.002242772	0.9787367	0.04322122	1.0050501	0.94724536	-0.0074678417	0.36108527	0.04094479	0.9804967	1.0426148	0.84367365	0.9616581	0.8956144	-0.0066524427	1.116544	-0.041882362	0.9695105	-0.047981903	0.062164027	0.20118035	0.10674874	0.95631784	0.002450307	0.9541249	1.0000492	-0.081143014	1.065656	1.0284069	0.9823045	0.03348378	0.93122894	0.9415008
Run_96cell46	0.17765184	-0.060662694	0.8551135	-0.024976883	0.54507256	1.0499425	1.0101908	0.94514555	1.1132122	1.003787	0.45130622	0.3609045	0.9156173	0.083671704	0.044194814	1.0076724	0.88066906	0.8067469	-0.093600266	0.86923474	1.0481559	-0.19209011	1.0619714	0.13666189	-0.026613817	-0.027214844	0.5843101	-0.15242387	0.85771775	0.12614416	0.057767943	0.656694	0.05964333	0.14679658	-0.16359285	1.0454435	0.95575404	-0.033481665	0.1875197	0.88456607	1.1349374	0.95400774	0.14344734	0.47002307	0.528955	0.16355294	0.2887663	0.13173506	0.43988657	0.36183873	0.047530245	0.07693378	0.8208232	0.26935127	0.6323272	0.09685463	0.5978826	0.15450317	0.17207597	0.52665675	0.85263246	0.015707238	0.14399299	0.85305417
Run_96cell47	1.0410478	0.13123873	1.051934	0.058654647	-0.007559593	0.021396652	0.98407906	-0.022062367	1.0903604	0.0011810595	0.00037910882	0.9358332	0.9714724	1.067335	-0.05401583	1.086938	1.0549164	0.713012	0.50695896	-0.028317988	0.22742137	-0.04219085	0.9952955	0.7407438	0.9823122	0.00069409516	-0.030838061	1.0490744	0.07732698	0.99067515	0.030823277	0.06794733	-0.046942092	1.1033665	-0.031342916	0.9723321	0.9741116	-0.035234533	1.0400004	0.06386453	1.0026528	0.9673929	1.0305462	0.98363125	0.86327183	0.054807093	1.0212363	-0.02944759	1.0815314	0.03975654	-0.048607454	0.028191537	0.2730503	1.0739084	0.019942313	0.94181746	1.0556892	0.16634656	1.0663279	1.0633715	0.7540267	0.005512856	1.081995	-0.002348721
Run_96cell48	0.9758016	0.016907036	1.036095	0.00016805244	-0.084637076	0.024462525	0.9662664	0.0876131	1.0564733	-0.033697322	-0.0081839515	1.1026325	1.073355	1.0347795	-0.008539632	0.98971516	1.0111054	0.41588953	-0.07269678	0.036832385	1.1092689	-0.015100244	1.0301129	0.1184645	0.983989	-0.094701424	0.021595474	0.9797151	0.008263336	0.9439312	-0.002523454	0.11016898	0.026587823	0.9077645	-0.009981842	1.0402627	0.9423136	0.015942058	1.0444043	0.28685603	1.0441306	1.0254725	0.9908977	0.96391237	0.44881114	0.0018833429	0.9830177	0.009718309	0.8472784	-0.023169547	0.039487805	0.5518892	0.15568452	1.0172554	-0.031234622	1.0089085	0.9342998	0.5522497	0.98491675	1.0133827	0.72342736	0.05421687	0.9328779	0.8739448
Run_96cell49	1.0494214	0.016917229	1.0476525	0.02405427	-0.06134374	0.022234209	0.7754	-0.00069629215	0.9892874	0.02798795	-0.034881666	1.0469193	1.0210934	1.0958521	-0.025434151	1.0518848	1.0761309	0.11356515	0.8807271	0.11705443	0.36212668	-0.027017161	1.0310225	0.9140855	0.95635164	0.00019693282	0.027057372	1.0029663	0.03160941	1.039988	-0.057352208	0.06349907	0.013294921	1.0480038	0.0064080497	0.9963561	0.9716707	-0.0194795	0.700252	0.051357273	0.9236865	1.0572909	0.96671087	1.0003524	0.9064073	-0.032783546	0.9814738	-0.010298754	1.0127257	-0.0047703465	0.052072536	0.041560948	0.10156193	0.94426495	-0.021932028	0.95020515	1.0349395	0.003035225	1.0551844	1.0220494	1.0479946	0.010857491	0.99001414	0.99404776
Run_96cell5	0.06683265	-0.08145548	1.172048	-0.033556227	-0.12487519	0.50028366	1.1444722	0.07877449	1.331493	0.5027068	-0.09865129	0.7251866	1.4357371	0.78585374	-0.1292153	1.2105615	1.0513937	1.3888853	-0.14137757	0.67197084	1.5707113	-0.05753763	1.007563	0.3388627	0.40966734	0.010602451	0.06184857	0.39440203	0.6330456	0.27873245	-0.023914708	0.050909176	-0.041590437	0.26215586	-0.079874046	1.0565304	1.108149	-0.11813021	-0.01777444	0.6653673	1.323563	1.2298206	-0.044532448	1.1487827	0.9743685	0.13120098	0.59878033	0.019072633	0.82475185	0.6916713	-0.011052456	-0.16874754	1.2386817	0.31531563	0.21432096	0.82830834	1.2918893	0.68041223	0.776083	1.0851905	0.5424653	-0.012088647	1.0790992	0.20961419
Run_96cell50	0.70282483	-0.02782122	0.5480799	0.14686996	0.10161174	0.5575055	0.035814203	0.3119017	0.95925164	0.46683955	0.9169058	0.8154943	1.1314665	0.35588178	-0.03498304	0.90399265	1.1347682	0.9510375	0.121353306	0.056766376	1.142764	0.2669223	0.9118456	-0.08448577	-0.2656645	0.30773762	0.8417786	0.41546363	0.832454	1.051617	-0.108249955	0.20283023	0.08747246	0.1286238	0.0012398055	0.733976	0.7553261	-0.0840456	0.8752232	1.0566958	1.1299609	0.531363	0.02919853	1.1848419	1.0830772	0.65313935	-0.08570608	0.15856989	1.1023577	0.13246378	0.02480818	0.34278396	0.65191966	-0.20198283	0.4428502	-0.10893589	0.27869308	0.20457289	0.24474044	-0.027051255	-0.112852454	0.027371025	-0.14201054	-0.08479247
Run_96cell51	0.59056187	0.044380754	0.96836287	0.06868802	-0.14095424	0.14276707	0.5354702	0.24718112	0.97543275	0.029692944	0.1940657	-0.078437805	0.8823051	0.97288656	-0.023930606	1.0226002	0.9036589	0.10998587	0.44710678	1.0582855	1.1008073	0.0040484257	0.9644428	0.55445904	0.41239628	0.6412953	0.18220004	0.7801043	0.21825634	1.1326956	0.110248245	-0.1293451	0.055685498	0.8316689	0.34976718	1.0297577	0.90617484	0.034981884	0.3148356	0.6438472	0.9861475	1.0617605	0.4688979	0.87480587	0.7882037	0.0017723367	0.9725	0.17762229	1.0146047	0.03248561	0.0034090169	0.5362661	0.72065276	0.8217334	-0.012018948	0.9360491	0.8096409	0.5175854	0.8768829	1.0936217	0.80537874	0.10499769	0.3195989	0.9478353
Run_96cell52	1.0520616	-0.04834128	1.0003003	-0.014245714	-0.034646947	1.0390512	0.057426177	-0.01813606	0.9457748	0.33077422	0.82596105	0.30282828	1.0109321	0.20952569	-0.09634351	0.8332447	1.0501335	0.9155832	0.10611864	0.04827232	1.1605021	0.039876677	0.99060684	0.10767828	0.10015749	-0.08362609	0.71646446	0.19057925	0.81870836	0.91037905	0.12778896	0.85061055	0.029993953	-0.02322961	-0.025427293	1.0598722	0.8945618	0.002464177	1.0441005	0.97644234	0.86615884	1.1063925	0.86176574	1.0113418	0.3893412	0.8843038	0.26049218	-0.019986618	0.9504023	-0.042608917	0.04029953	-0.06715964	0.44284773	0.07863604	0.17350444	0.07040711	0.478761	0.2281552	-0.03685379	0.11284447	-0.078487456	0.0004635714	0.2860756	0.017591715
Run_96cell53	0.97764444	-0.0038222224	0.99550635	0.025317974	0.037253637	0.08997431	0.53271484	0.09254547	1.0207262	-0.076896854	-0.06228391	0.88250077	0.61364204	0.56190634	0.16390735	0.96182895	0.7447707	0.9196668	0.6625207	0.3667789	0.8371716	0.016632274	1.086945	0.5860565	0.582368	-0.07771955	0.17665958	0.9422746	0.007091853	0.42164016	0.46291968	0.6519494	0.07022726	0.392906	0.18780169	0.92767674	0.97528297	0.026215972	1.1115856	0.2215599	1.037032	0.9627669	0.65118235	0.819173	0.5657269	-0.088099144	0.8142484	0.0067996783	0.721189	-0.12374419	-0.018176105	0.5973357	0.032073334	0.74594015	0.1121093	1.0822108	0.7099822	0.7347384	0.71358305	1.017642	0.9399528	0.033125546	0.93946534	0.54047424
Run_96cell54	0.63235223	0.18402416	1.0544472	0.040616333	-0.08020544	0.02234178	1.1392307	0.05902879	0.97343373	0.02731277	0.07983439	0.8741764	1.0697137	1.023666	-0.0085978955	0.9285141	1.1257533	0.9105611	0.19393927	0.11620115	0.93475074	-0.021719024	1.0393639	-0.29383922	0.97865784	0.011937766	0.02254254	0.93170726	0.03991619	0.9350815	0.06823708	0.11392463	0.00040610693	1.0374172	0.017600887	1.1110915	0.94115305	0.0033021066	0.551084	0.08396123	0.9384369	1.065081	0.9406614	1.0578268	0.7706824	0.09687945	0.89233637	0.021597952	1.0333829	-0.020238802	0.017156746	0.6727409	0.055430934	1.2403464	-0.022169467	1.0107545	0.87763226	0.68548757	0.9354533	0.99610215	0.5351017	0.024377571	0.86811745	1.1802173
Run_96cell55	1.0890892	-0.032517392	1.0175744	0.06981552	0.013957498	-0.020453475	0.93011045	-0.04456515	0.9899976	0.01992866	0.01500954	1.0426258	0.9915408	1.1555052	0.010259736	1.0193373	1.0625464	0.016957458	0.87389374	0.06674841	0.5662467	-0.023515224	1.0164578	0.7927643	1.0503862	0.032991514	-0.023077633	0.98273283	0.00018326472	1.0251251	-0.023722118	0.053117104	0.019993693	1.072512	0.02753678	1.0284033	0.94686353	-0.0016723964	1.0911801	0.013714869	0.9822495	1.0289348	1.0254107	0.99873275	0.5605537	-0.005395055	1.0524997	0.0034070155	1.057546	0.016319722	0.025014866	-0.051828586	-0.057173826	1.0754012	0.011630059	0.94207954	1.049586	0.017863639	1.0698956	0.9972976	0.9022272	0.002854852	0.9805004	1.0810978
Run_96cell56	1.2511847	0.18527368	0.37498155	0.00436337	0.10706959	0.8392519	0.24650437	0.74534494	0.53646755	0.76029843	0.1804349	0.08136497	0.13091014	0.06438327	0.13252161	0.9732847	0.17079698	0.86601764	1.1662275	0.29544747	-0.20654681	0.5538216	1.0125439	0.9379374	0.5017489	-0.06534818	0.56042665	0.83331466	0.4595596	0.08565248	0.6568076	1.0262913	0.2926728	0.08450028	-0.281127	0.47189283	1.0260725	0.05127173	0.9839382	0.65034086	0.6240919	0.11644333	0.7701648	0.52272105	0.38689032	0.030349046	-0.061941035	0.0038248776	0.31181037	0.38476506	0.16253951	0.000864787	0.3428058	0.48752007	0.11516511	0.4216476	0.32161132	1.0467895	0.22403862	0.8757836	0.40408328	-0.08866105	0.4879239	0.1973868
Run_96cell57	0.88485986	-0.047182903	0.8690717	0.08653202	-0.018725093	0.46716926	0.19799161	0.2991594	1.141009	0.056750987	0.6691789	0.4174673	1.2382425	0.38063988	-0.0061924383	0.922807	1.1206658	0.72995514	0.26867503	0.15532318	1.3295192	0.043327007	1.1337848	0.40649053	-0.07549423	0.0054374775	0.46055403	0.45234072	0.3127462	1.0352607	0.03516274	0.218813	0.105576225	-0.049943227	-0.027444657	0.9578898	0.8481073	-0.042046353	0.55263096	0.6864977	1.053585	0.8079014	0.25033242	1.0781202	0.8632441	0.5455966	0.104310654	0.043550167	1.0583653	0.12187681	0.063910395	0.17278667	0.6894623	-0.034058228	0.31164092	-0.22180872	0.0363835	0.739115	0.4564904	0.49454623	-0.13876536	0.034168296	0.32595053	0.1418679
Run_96cell58	0.6800423	0.022154592	1.0400176	0.11816066	0.2563116	0.088029206	0.91853374	-0.051501982	0.89877677	-0.10310839	0.0017870357	0.46055874	1.0092434	0.95604944	-0.034013446	1.0270848	1.0896385	-0.19329351	0.36387965	0.54838204	0.9809684	-0.004322741	0.95614916	0.072860196	0.838536	0.49353102	-0.046030924	0.9339373	0.07463272	0.93985593	0.008766796	0.09991268	0.07538186	1.0495491	0.10371743	1.1069788	0.9343416	0.06557211	0.8180085	0.4949408	0.98980224	1.1725178	1.0260524	0.98537815	0.9623421	0.03766202	0.89095384	0.004315327	0.97714615	0.008068819	0.0612933	0.36647645	1.0708996	0.8007785	0.13028957	0.8528133	0.90232646	0.90632296	1.0413364	0.9452467	0.99896723	0.009842405	0.9655691	0.5743189
Run_96cell59	0.7621262	0.01914651	0.98443955	0.18064646	-0.09158886	0.97550905	-0.06898501	0.81334776	1.127859	0.8460018	1.1593485	0.38706982	1.1902703	-0.011314489	0.19920078	0.25023958	0.97401154	1.0836041	0.74696964	-0.04594913	0.91408455	0.36660266	0.9877136	-0.12558183	-0.10259521	0.6384073	0.9062062	0.091757014	0.7682593	0.10283182	0.8964994	1.0382291	-0.04390443	0.009046409	-0.070850074	0.52442986	-0.18825404	-0.05274614	1.0267472	1.1139418	0.9828452	-0.009127818	0.9195469	0.30459183	1.0838809	-0.047740042	-0.03053955	0.069356136	1.053237	0.08601563	0.1420695	0.102921724	0.36213392	0.187381	0.055089436	0.063039236	0.12702483	0.37462577	0.034048468	0.25764444	0.067797676	0.010428209	0.77821755	0.048847128
Run_96cell6	1.0329509	0.036669534	0.99096084	0.030267026	-0.017291967	0.025628477	1.006826	-0.043762736	1.0113978	-0.05473874	-0.019277658	1.067087	1.0332634	1.157747	-0.03824088	0.984332	1.0107336	0.418166	0.38305777	0.026752591	0.8527331	-0.0024527274	1.0284812	1.0118165	0.93177235	-0.0016008476	0.00055947155	0.99272746	0.039485604	1.0542411	0.020200662	0.006768465	0.035208784	1.0306444	0.022467442	1.041001	0.9269615	0.0061950292	0.72095627	0.04537681	1.0012431	1.0662293	0.9896946	1.0021064	1.0624337	-0.015301406	1.0756227	0.0029026037	0.9772791	-0.016236238	0.042448405	0.19173665	0.24387303	0.963311	-0.017369885	0.9493633	0.9895029	-0.023531236	1.0311093	1.0281358	0.9228139	0.019099092	0.9851209	1.1106057
Run_96cell60	0.9754056	0.25744665	1.0284704	0.23671432	-0.03666521	0.032735113	0.8181731	0.06011428	0.9964792	0.044308465	-0.012747918	1.0535825	0.97587603	1.080235	0.02361954	0.99464756	1.087369	0.95319355	0.18628825	0.24315092	0.919093	-0.036358282	1.0549749	0.06781251	0.93402886	0.13682675	0.006064933	0.9996805	-0.07008233	0.85398203	0.03990674	0.062158808	0.040865608	0.8788304	0.035358094	1.0065514	0.9434133	0.034501575	0.7627323	0.18543032	0.983868	0.97434264	0.81327415	0.959571	0.3177437	-0.066652454	0.7639255	-0.011648172	0.53130794	-0.01722455	0.05506407	0.78745955	0.27968314	1.1291372	0.0006601596	0.9986804	0.81915426	0.7822915	0.9954983	1.0184522	0.5605505	0.056923382	0.8936581	0.5431729
Run_96cell61	-0.014840063	0.2690797	0.8276504	0.121104136	0.78877544	1.0806214	1.206459	1.0250082	1.1186181	1.0461355	0.49992785	0.2345389	0.61848766	0.039171234	-0.020826496	0.9547391	-0.04528945	0.76673895	-0.10631964	1.0147401	1.081716	0.03148918	1.019103	0.13939735	0.07800305	0.05130562	0.9618924	0.08049653	1.0642077	0.07680451	0.010299975	0.91319126	0.17308547	0.83987594	0.045444395	0.5950808	0.9470969	0.03419502	-0.003480494	0.025568176	0.9280892	0.117804155	-0.16367441	-0.048120186	1.1660824	-0.013311654	0.28305843	-0.054382626	0.34756917	1.1640182	0.053885806	1.0823678	0.9443466	0.26028866	0.77927864	0.734721	0.4612284	0.5728669	0.27110988	1.0412507	0.95607907	0.041225843	0.16354266	1.1261339
Run_96cell62	0.026938986	0.29095936	1.0989391	0.06833239	0.8816179	0.9939527	1.2305851	0.95161074	1.1463234	0.9909574	0.6572241	0.2536046	0.8678959	0.21373886	-0.022550274	1.055621	0.25709897	0.6912502	-0.12827842	1.0150646	1.2188984	-0.012280427	1.1377115	-0.055936757	0.03254222	0.036896147	0.68687445	-0.093124725	1.1153903	0.14382127	0.0636682	1.0017909	0.26958445	0.6495021	-0.0831808	0.62503874	0.8927067	0.009078631	0.035281293	0.4890749	1.0087255	-0.015444845	-0.0073979814	-0.07210189	1.1363449	-0.06121119	0.275983	0.08404615	0.06872539	0.9748343	0.0012975037	1.0954466	0.9150328	0.43173498	0.59480953	0.52446896	0.43045884	0.5481273	0.44793004	0.9656797	1.063422	0.1349051	0.22010574	1.1991096
Run_96cell63	0.86399925	-0.12512164	1.0293791	-0.06514813	-0.050842833	0.01816938	0.7758798	0.07487924	1.1205853	-0.0059314175	0.23099871	0.3429987	0.97719395	0.92693126	-0.03743685	1.1413101	0.93379134	0.7080061	0.31338575	1.1042736	1.0073301	-0.006307341	1.1264368	0.066961154	0.1733258	0.43114337	-0.08051413	0.9562739	0.11117061	1.2958384	-0.15766834	0.093695015	-0.025111666	1.3119124	0.06845161	1.0643383	1.0962019	-0.07630759	0.36795807	0.8526101	0.9752629	1.1257299	0.94689447	1.091315	0.9309107	0.077392496	0.89731747	0.10149895	1.0600454	-0.022533048	0.032424558	0.100667216	0.38837242	1.2161444	0.0033694478	0.8554044	0.67886925	0.6769289	0.8491445	1.0182834	0.42554298	0.025533305	0.49073505	0.5721404
Run_96cell64	0.925195	0.0027502552	0.8564727	-0.06203604	-0.06837582	0.056104295	1.0598106	0.050852746	1.0753034	-0.025349889	0.01898548	-0.31794187	0.0021155141	0.7417035	-0.0958484	1.2517607	1.133197	1.1288996	0.45239344	0.66923445	0.80587757	-0.07933475	1.1435851	1.097899	1.1981454	0.17963305	0.08167212	1.032914	0.19862752	0.7514544	-0.096676126	0.009500116	0.054346837	0.7810629	0.9163532	0.8692909	1.0090134	0.04293041	0.81938046	-0.011028651	1.1947414	1.022906	0.81486124	1.099362	0.8969157	-0.05515381	1.199355	-0.043495875	1.1471667	0.030598238	0.038686115	0.15574737	0.068021595	0.9879577	0.19124015	1.0578723	1.0936029	0.6611237	1.2693183	1.0814829	1.205374	0.07761303	0.94643	0.47995508
Run_96cell65	0.771889	0.20223093	1.0277452	-0.0051663993	-0.0660908	0.014799691	1.1350442	0.009088131	0.97308517	0.006207765	0.011294555	0.8533161	1.0418774	1.0247916	0.022223607	0.9415343	0.9952797	0.6786622	0.12305241	0.123777114	0.5915323	-0.012906719	1.0136158	0.18491964	1.0497484	-0.00943178	0.062641725	1.0532057	0.09639783	1.0666566	0.024714949	0.12954213	-0.03203015	1.1535679	-0.065411665	1.1579198	0.9923965	0.005481058	0.8557139	-0.055499587	1.0240359	0.91020286	1.1750183	0.97941506	1.2884676	-0.02505022	0.9854425	0.033715162	1.0335867	0.0025019587	-0.0040410366	0.14743403	0.26317978	1.0478106	0.0072095627	0.99022686	1.0445217	0.28029564	0.9962884	1.0016137	0.9025913	0.0017405786	0.9993693	1.2399287
Run_96cell66	1.329001	0.08136229	1.1617986	-0.044433024	-0.098364115	1.083717	0.0667092	-0.07363055	1.1113726	0.55211556	0.99683696	0.30225483	1.029364	0.11134894	-0.005592592	0.95139736	0.9149628	1.2167737	0.15545885	0.062358297	0.9746503	0.15771668	0.9924081	-0.055990573	0.1393212	0.048043624	0.6910674	0.29799205	0.44070235	0.9936573	0.188323	0.4014477	0.079082854	-0.03656737	0.07001066	1.1599867	0.982387	0.012900485	1.2695355	0.90317005	1.0272185	1.2447033	0.89023715	1.035706	0.92258066	0.9081619	0.27865243	-0.11237987	0.9633197	-0.18281731	0.072665066	-0.16455588	0.3088739	0.22890735	0.41934562	0.022448942	0.34548432	0.10038804	0.23093021	-0.062656656	0.109504566	0.04840008	0.2649596	0.16084185
Run_96cell67	0.106757924	0.04494775	1.0440987	-0.058229607	0.8143756	1.1962625	0.97068346	0.9956886	0.9873107	1.0953118	0.13663863	1.2971447	-0.08080061	1.0832523	0.12568185	1.0035838	0.007976785	1.2502542	0.28698066	1.210104	1.2139193	-0.08662099	1.039323	0.4339948	0.42595997	0.058533624	1.0930462	0.83708155	1.3563161	0.16975811	-0.029392457	0.08794509	0.1084296	1.4167646	0.2818846	1.2125286	0.98526675	0.01357053	-0.035155803	0.89367026	1.1650357	0.31238917	0.80640805	-0.23759437	1.0631624	0.030171864	0.27551654	0.77129245	0.0770918	0.7259885	-0.01736962	1.3670129	1.4110132	0.6622973	0.83808315	1.11035	1.3870069	0.73249847	0.45685792	1.1295536	1.2279845	0.102750376	0.03829781	1.3011739
